// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	2.1282	B3	59	46	0	0	B3	59	49	
1	3.25107	E2	40	22	3	0.857143	E2	40	49	
2	3.34722	E4	64	55	1	0.857143	E4	64	49	
3	3.35256	G#3	56	41	2	0.857143	G#3	56	49	
4	3.99038	B2	47	49	6	1.28571	B2	47	49	
5	4.13461	B3	59	39	5	1.28571	B3	59	49	
6	4.47756	Eb4	63	66	7	1.71429	Eb4	63	49	
7	4.50747	G#3	56	40	8	1.71429	G#3	56	49	
8	4.84294	B2	47	32	11	2.14286	B2	47	49	
9	4.85897	E4	64	74	9	2.14286	E4	64	49	
10	4.90491	B3	59	6	10	2.14286	B3	59	49	
11	5.20085	B1	35	36	15	2.57143	B1	35	49	
12	5.30021	F#4	66	60	12	2.57143	F#4	66	49	
13	5.32905	Eb4	63	46	14	2.57143	Eb4	63	49	
14	5.33119	A3	57	40	13	2.57143	A3	57	49	
15	5.84294	B2	47	47	18	3	B2	47	49	
16	5.93482	B3	59	46	17	3	B3	59	49	
17	6.3141	A3	57	40	19	3.42857	A3	57	49	
18	6.63675	B2	47	41	21	3.85714	B2	47	49	
19	6.63781	B3	59	40	20	3.85714	B3	59	49	
20	7.00747	B1	35	35	23	4.28571	B1	35	49	
21	7.08012	A3	57	39	22	4.28571	A3	57	49	
22	7.52029	B2	47	41	27	4.71429	B2	47	49	
23	7.67521	G#4	68	65	25	4.71429	G#4	68	49	
24	7.6923	B3	59	43	26	4.71429	B3	59	49	
25	8.05875	G#4	68	70	28	5.14286	G#4	68	49	
26	8.0876	A3	57	41	29	5.14286	A3	57	49	
27	8.10362	Eb4	63	37	30	5.14286	Eb4	63	49	
28	8.38568	F#4	66	80	31	5.57143	F#4	66	49	
29	8.40277	B2	47	45	33	5.57143	B2	47	49	
30	8.42521	B3	59	46	32	5.57143	B3	59	49	
31	8.73717	E2	40	37	37	6	E2	40	49	
32	8.78952	G#4	68	63	35	6	G#4	68	49	
33	8.81089	E4	64	40	34	6	E4	64	49	
34	8.81516	G#3	56	39	36	6	G#3	56	49	
35	9.25961	B2	47	57	40	6.42857	B2	47	49	
36	9.26922	B3	59	39	39	6.42857	B3	59	49	
37	9.60469	G#3	56	43	41	6.85714	G#3	56	49	
38	9.92734	B3	59	53	42	7.28572	B3	59	49	
39	9.94871	B2	47	39	43	7.28572	B2	47	49	
40	10.2703	G#3	56	56	44	7.71429	G#3	56	49	
41	10.2746	E2	40	55	45	7.71429	E2	40	49	
42	10.6293	B2	47	43	49	8.14286	B2	47	49	
43	10.7596	A4	69	72	47	8.14286	A4	69	49	
44	10.7692	E4	64	40	48	8.14286	E4	64	49	
45	11.0972	A4	69	73	50	8.57143	A4	69	49	
46	11.1239	B3	59	58	51	8.57143	B3	59	49	
47	11.407	B2	47	49	54	9	B2	47	49	
48	11.4124	G#4	68	79	52	9	G#4	68	49	
49	11.4252	E4	64	61	53	9	E4	64	49	
50	11.7201	B1	35	47	57	9.42857	B1	35	49	
51	11.8835	C#5	73	73	55	9.42857	C#5	73	49	
52	11.8942	Eb4	63	45	56	9.42857	Eb4	63	49	
53	12.3002	B2	47	41	60	9.85714	B2	47	49	
54	12.438	A4	69	51	59	9.85714	A4	69	49	
55	12.7329	B3	59	53	61	10.2857	B3	59	49	
56	12.9861	B2	47	46	64	10.7143	B2	47	49	
57	13.0342	B4	71	74	62	10.7143	B4	71	49	
58	13.0395	Eb4	63	46	63	10.7143	Eb4	63	49	
59	13.3355	E2	40	45	67	11.1429	E2	40	49	
60	13.438	A4	69	66	65	11.1429	A4	69	49	
61	13.4722	B3	59	37	66	11.1429	B3	59	49	
62	13.8664	G#4	68	59	69	11.5714	G#4	68	49	
63	13.8793	B2	47	31	71	11.5714	B2	47	49	
64	13.9006	E4	64	42	70	11.5714	E4	64	49	
65	14.2457	Eb4	63	58	72	12	Eb4	63	49	
66	14.2692	G#3	56	33	73	12	G#3	56	49	
67	14.7222	E4	64	53	74	12.4286	E4	64	49	
68	14.7222	B2	47	41	76	12.4286	B2	47	49	
69	14.7425	B3	59	39	75	12.4286	B3	59	49	
70	15.3301	B1	35	35	80	12.8571	B1	35	49	
71	15.4177	F#4	66	47	77	12.8571	F#4	66	49	
72	15.438	A3	57	32	78	12.8571	A3	57	49	
73	15.469	C#4	61	25	79	12.8571	C#4	61	49	
74	16.0502	B2	47	27	84	13.2857	B2	47	49	
75	16.0758	B3	59	33	82	13.2857	B3	59	49	
76	16.0801	Eb4	63	33	83	13.2857	Eb4	63	49	
77	16.4476	A3	57	36	85	13.7143	A3	57	49	
78	16.4594	C#4	61	39	86	13.7143	C#4	61	49	
79	16.8034	Eb4	63	44	88	14.1429	Eb4	63	49	
80	16.8045	B3	59	41	87	14.1429	B3	59	49	
81	16.8173	B2	47	32	89	14.1429	B2	47	49	
82	17.1325	B1	35	37	92	14.5714	B1	35	49	
83	17.2607	A3	57	38	90	14.5714	A3	57	49	
84	17.2649	C#4	61	41	91	14.5714	C#4	61	49	
85	17.6816	B2	47	34	97	15	B2	47	49	
86	17.8547	B3	59	37	95	15	B3	59	49	
87	17.8579	G#4	68	58	94	15	G#4	68	49	
88	17.8622	Eb4	63	39	96	15	Eb4	63	49	
89	18.422	G#4	68	42	98	15.4286	G#4	68	49	
90	18.4391	C#4	61	28	100	15.4286	C#4	61	49	
91	18.4444	A3	57	19	99	15.4286	A3	57	49	
92	19.0171	F#4	66	45	101	15.8571	F#4	66	49	
93	19.0331	B3	59	32	102	15.8571	B3	59	49	
94	19.0427	B2	47	30	104	15.8571	B2	47	49	
95	19.047	Eb4	63	28	103	15.8571	Eb4	63	49	
96	19.7831	E2	40	32	107	16.2857	E2	40	49	
97	19.9134	E4	64	43	105	16.2857	E4	64	49	
98	19.9305	G#3	56	32	106	16.2857	G#3	56	49	
99	20.5278	B2	47	29	110	16.7143	B2	47	49	
100	20.547	B3	59	31	109	16.7143	B3	59	49	
101	20.9423	G#3	56	27	111	17.1429	G#3	56	49	
102	21.5908	B2	47	20	113	17.5714	B2	47	49	
103	21.6111	B3	59	28	112	17.5714	B3	59	49	
104	22.4733	E2	40	34	116	18	E2	40	49	
105	22.578	G#4	68	52	114	18	G#4	68	49	
106	22.6057	D4	62	39	115	18	D4	62	49	
107	23.0342	E3	52	51	120	18.4286	E3	52	49	
108	23.1592	A4	69	64	118	18.4286	A4	69	49	
109	23.1773	E4	64	33	119	18.4286	E4	64	49	
110	23.4786	F#4	66	74	121	18.8571	F#4	66	49	
111	23.4989	D4	62	49	122	18.8571	D4	62	49	
112	23.7521	E3	52	56	125	19.2857	E3	52	49	
113	23.766	G#4	68	80	123	19.2857	G#4	68	49	
114	23.7959	E4	64	42	124	19.2857	E4	64	49	
115	23.9861	A2	45	55	128	19.7143	A2	45	49	
116	24.0919	A4	69	75	126	19.7143	A4	69	49	
117	24.11	C#4	61	58	127	19.7143	C#4	61	49	
118	24.406	B4	71	78	130	20.1429	B4	71	49	
119	24.4156	E3	52	51	132	20.1429	E3	52	49	
120	24.4295	E4	64	57	131	20.1429	E4	64	49	
121	24.7094	G#4	68	82	133	20.5714	G#4	68	49	
122	24.7179	C#4	61	58	134	20.5714	C#4	61	49	
123	25.0171	A4	69	81	135	21	A4	69	49	
124	25.031	E4	64	68	136	21	E4	64	49	
125	25.047	E3	52	50	137	21	E3	52	49	
126	25.1955	E4	64	17	*	-1	*	-1	-1	
127	25.3034	A2	45	53	140	21.4286	A2	45	49	
128	25.4198	C#5	73	73	138	21.4286	C#5	73	49	
129	25.4284	C#4	61	53	139	21.4286	C#4	61	49	
130	25.7532	F#3	54	50	143	21.8571	F#3	54	49	
131	25.7724	E4	64	47	142	21.8571	E4	64	49	
132	26.2072	F#4	66	72	144	22.2857	F#4	66	49	
133	26.2222	C#4	61	48	145	22.2857	C#4	61	49	
134	26.5886	F#3	54	42	147	22.7143	F#3	54	49	
135	26.6357	E4	64	40	146	22.7143	E4	64	49	
136	26.8258	B2	47	65	149	23.1429	B2	47	49	
137	26.9412	B3	59	61	148	23.1429	B3	59	49	
138	27.1613	F#3	54	57	152	23.5376	F#3	54	49	
